country,district,site,houseNumber,collectionMethod,total,totalAnopheles,totalOtherMosquitoes,maleAnopheles,anGambiaeUF,anGambiaeF,anGambiaeG,AnGambiaeMale,AnGambiaeFemale,anFunestusUF,anFunestusF,anFunestusG,AnFunestusMale,AnFunestusFemale,anOtherUF,anOtherF,anOtherG,AnOtherMale,AnOtherFemale,CulexUF,CulexF,CulexG,culexMale,culexFemale,AedesUF,AedesF,AedesG,aedesMale,aedesFemale,MansoniaUF,MansoniaF,MansoniaG,mansoniaMale,mansoniaFemale,peopleSlept,irsSprayed,monthsAgo,totalLLIN,llinType,llinBrand,peopleSleptUnderLlin,name,date,site code,health centre,parish,village,coded house number,Latitude,Longitude,House Type,Title of Officer
Uganda,Mayuge,198,1060,CDC light Trap (LTC),144,14,130,14,0,0,0,1,0,2,0,0,2,0,11,0,0,11,0,7,0,1,33,0,0,0,0,0,0,90,0,0,97,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-06-01T16:00:00.000Z,198,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,199,1065,CDC light Trap (LTC),119,6,113,6,1,0,0,1,0,1,0,0,2,0,3,0,0,3,0,20,0,5,41,0,0,0,0,0,0,67,0,1,72,0,5,No,,2,Pyrethroid + PBO,PermaNet 3.0,5,,2024-06-01T16:00:00.000Z,199,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,97,658,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,Yes,6,2,Pyrethroid-only,PermaNet 2.0,4,,2024-05-31T16:00:00.000Z,97,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,98,662,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Yes,6,1,Pyrethroid-only,PermaNet 2.0,2,,2024-05-31T16:00:00.000Z,98,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,99,666,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,No,,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,99,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,102,678,Pyrethrum spray Catch (PSC),2,2,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Yes,6,1,Pyrethroid-only,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,102,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,119,746,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,7,1,Pyrethroid + PBO,OLYSET Plus,1,,2024-05-31T16:00:00.000Z,119,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,120,750,Pyrethrum spray Catch (PSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes,8,1,Pyrethroid + PBO,OLYSET Plus,1,,2024-05-31T16:00:00.000Z,120,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,121,754,Pyrethrum spray Catch (PSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Yes,8,1,Pyrethroid-only,OLYSET Net,2,,2024-05-31T16:00:00.000Z,121,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,122,758,Pyrethrum spray Catch (PSC),7,2,5,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,Yes,6,2,Royal guard,Royal guard,3,,2024-05-31T16:00:00.000Z,122,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,123,762,Pyrethrum spray Catch (PSC),15,1,14,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,13,0,0,0,0,0,0,1,0,0,1,0,3,Yes,6,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,123,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,124,766,Pyrethrum spray Catch (PSC),10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,1,Yes,6,1,Royal guard,Royal guard,1,,2024-05-31T16:00:00.000Z,124,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,137,817,Pyrethrum spray Catch (PSC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,3,Yes,6,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-05-31T16:00:00.000Z,137,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,138,821,Pyrethrum spray Catch (PSC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,Yes,6,2,Pyrethroid + pyriproxyfen,ROYAL GARD,5,,2024-05-31T16:00:00.000Z,138,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,142,837,Pyrethrum spray Catch (PSC),13,2,11,2,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,2,0,0,0,0,0,0,5,0,0,9,0,2,Yes,4,2,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-05-31T16:00:00.000Z,142,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,143,841,Pyrethrum spray Catch (PSC),2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,Yes,4,1,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-05-31T16:00:00.000Z,143,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,144,845,Pyrethrum spray Catch (PSC),7,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,3,Yes,4,1,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-05-31T16:00:00.000Z,144,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,167,936,Pyrethrum spray Catch (PSC),20,19,1,19,1,0,1,3,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,167,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,168,940,Pyrethrum spray Catch (PSC),22,22,0,22,0,0,0,4,0,1,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,168,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,169,944,Pyrethrum spray Catch (PSC),8,5,3,5,0,0,0,1,0,1,0,0,3,0,1,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,1,1,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,169,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,173,960,Pyrethrum spray Catch (PSC),53,53,0,53,1,0,0,10,0,3,0,9,42,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-05-31T16:00:00.000Z,173,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,174,964,Pyrethrum spray Catch (PSC),38,36,2,36,0,0,0,9,0,5,0,2,27,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,174,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,175,968,Pyrethrum spray Catch (PSC),50,50,0,50,1,0,3,14,0,3,0,7,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,No,,1,Pyrethroid + PBO,PermaNet 3.0,,,2024-05-31T16:00:00.000Z,175,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,187,1016,Pyrethrum spray Catch (PSC),2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-05-31T16:00:00.000Z,187,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,188,1020,Pyrethrum spray Catch (PSC),1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,188,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,189,1024,Pyrethrum spray Catch (PSC),2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,No,,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,189,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,192,1036,Pyrethrum spray Catch (PSC),4,4,0,4,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-05-31T16:00:00.000Z,192,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,194,1044,Pyrethrum spray Catch (PSC),7,4,3,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3,No,,2,Pyrethroid + PBO,PermaNet 3.0,1,,2024-05-31T16:00:00.000Z,194,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,195,1048,Pyrethrum spray Catch (PSC),7,7,0,7,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-05-31T16:00:00.000Z,195,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,207,1099,Pyrethrum spray Catch (PSC),13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,9,0,0,10,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,207,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,208,1103,Pyrethrum spray Catch (PSC),182,11,171,11,3,0,0,4,0,5,0,0,5,0,2,0,0,2,0,16,0,1,25,0,0,0,0,0,0,136,0,2,146,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,208,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,209,1107,Pyrethrum spray Catch (PSC),10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,6,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-05-31T16:00:00.000Z,209,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,210,1111,Pyrethrum spray Catch (PSC),12,1,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,2,No,,2,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-31T16:00:00.000Z,210,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,211,1115,Pyrethrum spray Catch (PSC),44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,39,0,0,0,0,0,0,5,0,0,5,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-05-31T16:00:00.000Z,211,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,212,1119,Pyrethrum spray Catch (PSC),99,3,96,3,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,14,0,7,74,0,0,0,0,0,0,19,0,0,22,0,,No,,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,212,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,213,1123,Pyrethrum spray Catch (PSC),160,1,159,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,20,159,0,0,0,0,0,0,0,0,0,0,0,,No,,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,213,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,214,1127,Pyrethrum spray Catch (PSC),252,3,249,3,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,31,0,18,243,0,0,0,0,0,0,1,0,1,6,0,,No,,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,214,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,215,1131,Pyrethrum spray Catch (PSC),120,1,119,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,16,119,0,0,0,0,0,0,0,0,0,0,0,,No,,,Unknown,Unknown,,,2024-05-31T16:00:00.000Z,215,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,216,1135,Pyrethrum spray Catch (PSC),105,5,100,5,0,0,0,2,0,0,0,1,1,0,2,0,0,2,0,7,0,6,67,0,0,0,0,0,0,32,0,0,33,0,3,No,,2,Pyrethroid + PBO,PermaNet 3.0,1,,2024-05-31T16:00:00.000Z,216,Malongo Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,217,1138,Unknown,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,No,,,Unknown,Unknown,,,2024-05-06T16:00:00.000Z,217,,,,,,,,Village Health Team Member
Uganda,Adjumani,110,709,CDC light Trap (LTC),5,1,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,2,0,7,Yes,5,1,Pyrethroid-only,PermaNet 2.0,2,,2024-05-04T16:00:00.000Z,110,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,111,713,CDC light Trap (LTC),4,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,5,Yes,5,1,Pyrethroid-only,PermaNet 2.0,2,,2024-05-04T16:00:00.000Z,111,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,114,725,CDC light Trap (LTC),1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Yes,5,2,Pyrethroid-only,PermaNet 2.0,3,,2024-05-04T16:00:00.000Z,114,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,115,729,CDC light Trap (LTC),4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,Yes,5,2,Pyrethroid-only,PermaNet 2.0,5,,2024-05-04T16:00:00.000Z,115,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,129,785,Pyrethrum spray Catch (PSC),2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Yes,6,1,Pyrethroid + PBO,OLYSET Plus,1,,2024-05-04T16:00:00.000Z,129,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,130,789,Pyrethrum spray Catch (PSC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,Yes,6,1,Pyrethroid + pyriproxyfen,OLYSET Plus,1,,2024-05-04T16:00:00.000Z,130,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,131,793,Pyrethrum spray Catch (PSC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Yes,6,1,Pyrethroid-only,OLYSET Net,1,,2024-05-04T16:00:00.000Z,131,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,134,804,CDC light Trap (LTC),3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,Yes,5,1,Royal Guard,Royal Guard,1,,2024-05-04T16:00:00.000Z,134,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,135,808,CDC light Trap (LTC),2,2,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Yes,5,1,Royal Guard,Royal Guard,2,,2024-05-04T16:00:00.000Z,135,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,150,867,CDC light Trap (LTC),166,1,165,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,1,10,0,0,0,0,0,0,100,0,9,155,0,3,Yes,5,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-05-04T16:00:00.000Z,150,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,151,871,CDC light Trap (LTC),118,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,84,0,3,113,0,1,Yes,5,1,Pyrethroid + pyriproxyfen,ROYAL GARD,1,,2024-05-04T16:00:00.000Z,151,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,154,883,CDC light Trap (LTC),218,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,8,218,0,5,Yes,3,2,Pyrethroid + pyriproxyfen,ROYALGUARD,5,,2024-05-04T16:00:00.000Z,154,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,155,887,CDC light Trap (LTC),125,4,121,4,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,5,0,0,5,0,0,0,0,0,0,90,0,1,116,0,3,Yes,3,2,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-05-04T16:00:00.000Z,155,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,156,891,CDC light Trap (LTC),80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,62,0,2,76,0,2,Yes,3,1,Pyrethroid + pyriproxyfen,ROYALGUARD,2,,2024-05-04T16:00:00.000Z,156,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,157,895,CDC light Trap (LTC),30,12,18,12,5,0,1,7,0,1,0,0,4,0,1,0,0,1,0,3,0,14,18,0,0,0,0,0,0,0,0,0,0,0,2,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-04T16:00:00.000Z,157,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,158,899,CDC light Trap (LTC),30,14,16,14,6,0,1,7,0,3,0,2,5,0,2,0,0,2,0,2,0,7,12,0,0,0,0,0,0,2,0,0,4,0,7,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-05-04T16:00:00.000Z,158,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,163,919,CDC light Trap (LTC),9,6,3,6,3,0,0,5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-05-04T16:00:00.000Z,163,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,165,927,CDC light Trap (LTC),11,5,6,5,2,0,0,2,0,0,0,0,1,0,2,0,0,2,0,3,0,2,5,0,0,0,0,0,0,1,0,0,1,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,11,,2024-05-04T16:00:00.000Z,165,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,181,991,CDC light Trap (LTC),36,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,22,0,1,33,0,4,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-04T16:00:00.000Z,181,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,185,1007,CDC light Trap (LTC),13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,13,0,4,No,,4,Pyrethroid + PBO,PermaNet 3.0,4,,2024-05-04T16:00:00.000Z,185,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Mayuge,186,1011,CDC light Trap (LTC),51,7,44,7,1,0,0,2,0,2,0,0,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,0,1,43,0,1,No,,1,Pyrethroid + PBO,PermaNet 3.0,1,,2024-05-04T16:00:00.000Z,186,Bukatube Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,107,697,CDC light Trap (LTC),10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,8,0,0,0,0,0,0,2,0,0,2,0,2,Yes,5,1,Pyrethroid-only,PermaNet 2.0,2,,2024-05-03T16:00:00.000Z,107,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,108,701,CDC light Trap (LTC),6,3,3,3,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,1,Yes,5,1,Pyrethroid-only,PermaNet 2.0,1,,2024-05-03T16:00:00.000Z,108,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,109,705,CDC light Trap (LTC),12,1,11,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0,2,8,0,0,0,0,0,0,3,0,0,3,0,4,Yes,5,1,Pyrethroid-only,PermaNet 2.0,2,,2024-05-03T16:00:00.000Z,109,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,112,717,CDC light Trap (LTC),1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,305,Yes,5,2,Pyrethroid + PBO,PermaNet 3.0,3,,2024-05-03T16:00:00.000Z,112,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,113,721,CDC light Trap (LTC),13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,6,0,1,9,0,4,Yes,5,2,Pyrethroid-only,PermaNet 2.0,4,,2024-05-03T16:00:00.000Z,113,Ajugopi Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,127,777,CDC light Trap (LTC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Yes,6,2,Pyrethroid + PBO,OLYSET Plus,4,,2024-05-03T16:00:00.000Z,127,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,128,781,CDC light Trap (LTC),3,2,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,Yes,6,1,Pyrethroid + PBO,OLYSET Plus,3,,2024-05-03T16:00:00.000Z,128,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,133,800,CDC light Trap (LTC),2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,Yes,5,1,Royal Guard,Royal Guard,3,,2024-05-03T16:00:00.000Z,133,Ofua (Ofua) Health Centre III,,,,,,,Village Health Team Member
Uganda,Adjumani,147,855,CDC light Trap (LTC),68,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,52,0,2,65,0,2,Yes,5,2,Pyrethroid + pyriproxyfen,ROYAL GARD,2,,2024-05-03T16:00:00.000Z,147,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,148,859,CDC light Trap (LTC),117,3,114,3,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,77,0,5,111,0,3,Yes,5,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-05-03T16:00:00.000Z,148,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,149,863,CDC light Trap (LTC),204,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,0,0,0,0,0,0,166,0,4,199,0,3,Yes,5,1,Pyrethroid + pyriproxyfen,ROYAL GARD,3,,2024-05-03T16:00:00.000Z,149,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,152,875,CDC light Trap (LTC),127,1,126,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,104,0,4,125,0,3,Yes,3,1,Pyrethroid + pyriproxyfen,ROYALGUARD,3,,2024-05-03T16:00:00.000Z,152,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Adjumani,153,879,CDC light Trap (LTC),309,1,308,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,246,0,4,301,0,4,Yes,3,2,Pyrethroid + pyriproxyfen,ROYALGUARD,4,,2024-05-03T16:00:00.000Z,153,Maaji A Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,159,903,CDC light Trap (LTC),39,28,11,28,10,0,2,12,0,11,0,3,16,0,0,0,0,0,0,5,0,2,7,0,0,0,0,0,0,2,0,2,4,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-03T16:00:00.000Z,159,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,160,907,CDC light Trap (LTC),17,13,4,13,1,0,1,2,0,6,0,3,11,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,3,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,3,,2024-05-03T16:00:00.000Z,160,Busira Health Centre II,,,,,,,Village Health Team Member
Uganda,Mayuge,161,911,CDC light Trap (LTC),8,4,4,4,0,0,0,0,0,2,0,2,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,2,0,3,No,,1,Pyrethroid + PBO,PermaNet 3.0,2,,2024-05-03T16:00:00.000Z,161,Busira Health Centre II,,,,,,,Village Health Team Member
